#xind    lon    lat 
5983 -23.5293 -38.9696 
5984 -26.0077 -36.6025 
5985 -27.9564 -34.0992 
5986 -29.7924 -31.567 
5987 -31.4289 -29.0059 
5988 -32.986 -26.426 
5989 -34.5235 -23.8075 
5990    -36 -21.1744 
5991 -37.4249 -18.5743 
5992 -38.8068 -15.9637 
5993 -40.3831 -13.2433 
5994 -41.9245 -10.5135 
5995 -43.4735 -8.01968 
5996 -45.0036 -5.52013 
5997 -46.5594 -2.99286 
5998 -48.108 -0.463407 
5999 -49.6592 2.01653 
6000 -51.2151 4.49498 
6001      0 -50.3532 
6002 -3.99877 -48.9039 
6003 -7.58648 -47.0029 
6004 -10.9406 -44.9952 
6005 -14.0577 -42.9094 
6006 -17.0282 -40.7073 
6007 -19.7614 -38.4824 
6008 -22.3449 -36.1935 
6009 -24.7778 -33.8661 
6010 -26.701 -31.3795 
6011 -28.3976 -28.8579 
6012 -30.0262 -26.3109 
6013 -31.584 -23.7575 
6014 -33.1183 -21.15 
6015 -34.5751 -18.5743 
6016    -36 -15.9819 
6017 -37.3884 -13.3919 
6018 -38.9637 -10.6769 
6019 -40.5218 -8.197 
6020 -42.0703 -5.70534 
6021 -43.6062 -3.22197 
6022 -45.1617 -0.693579 
6023 -46.699 1.7861 
6024 -48.25 4.27044 
6025 -49.8119 6.73914 
6026      0 -47.71 
6027 -3.64349 -45.9342 
6028 -7.05426 -44.05 
6029 -10.2496 -42.0706 
6030 -13.2478 -40.008 
6031 -16.0671 -37.8728 
6032 -18.7252 -35.6742 
6033 -21.2391 -33.4203 
6034 -23.6244 -31.1183 
6035 -25.3901 -28.6377 
6036 -27.0739 -26.1352 
6037 -28.6867 -23.6141 
6038 -30.2384 -21.0769 
6039 -31.7379 -18.526 
6040 -33.1932 -15.9637 
6041 -34.6116 -13.3919 
6042    -36 -10.8123 
6043 -37.5775 -8.34709 
6044 -39.1353 -5.8757 
6045 -40.6792 -3.40003 
6046 -42.2152 -0.921917 
6047 -43.7491 1.55686 
6048 -45.2866 4.03452 
6049 -46.8335 6.50926 
6050 -48.3957 8.97926 
6051      0 -45.0669 
6052  -3.48 -43.2911 
6053 -6.76112 -41.4053 
6054 -9.8391 -39.4329 
6055 -12.7799 -37.349 
6056 -15.5153 -35.2231 
6057 -18.1112 -33.0281 
6058 -20.567 -30.7843 
6059 -22.0103 -28.3974 
6060 -23.7689 -25.9342 
6061 -25.4563 -23.4367 
6062 -27.0673 -20.9287 
6063 -28.6545 -18.3507 
6064 -30.154 -15.8089 
6065 -31.6169 -13.2433 
6066 -33.0363 -10.6769 
6067 -34.4225 -8.34709 
6068    -36 -5.88444 
6069 -37.5636 -3.4028 
6070 -39.1076 -0.926003 
6071 -40.6733 1.60967 
6072 -42.2072 4.09319 
6073 -43.7511 6.58819 
6074 -45.2984 9.07123 
6075 -46.9619 11.2139 
6076      0 -42.4238 
6077 -3.33451 -40.6373 
6078 -6.49093 -38.7599 
6079 -9.49518 -36.7599 
6080 -12.3441 -34.6882 
6081 -15.0008 -32.5604 
6082 -17.533 -30.3792 
6083 -19.0375 -28.0267 
6084 -20.4773 -25.6585 
6085 -22.2221 -23.1996 
6086 -23.9036 -20.7222 
6087 -25.5354 -18.1737 
6088 -27.12 -15.6118 
6089 -28.613 -13.0669 
6090 -30.0755 -10.5135 
6091 -31.4782 -8.197 
6092 -32.8647 -5.8757 
6093 -34.4364 -3.4028 
6094    -36 -0.927367 
6095 -37.5618 1.60696 
6096 -39.1275 4.14009 
6097 -40.6558 6.64097 
6098 -42.1997 9.13712 
6099 -43.8403 11.2939 
6100 -45.5057 13.4416 
6101      0 -39.7807 
6102 -3.20959 -37.9933 
6103 -6.25418 -36.072 
6104 -9.16429 -34.0762 
6105 -11.9354 -32.026 
6106 -14.5262 -29.9046 
6107 -16.076 -27.587 
6108 -17.574 -25.2476 
6109 -19.0134 -22.9043 
6110 -20.7498 -20.458 
6111 -22.4106 -17.939 
6112 -24.0385 -15.3995 
6113 -25.626 -12.8626 
6114 -27.118 -10.3228 
6115 -28.5265 -8.01968 
6116 -29.9297 -5.70534 
6117 -31.3208 -3.40003 
6118 -32.8924 -0.926003 
6119 -34.4382 1.60696 
6120    -36 4.14624 
6121 -37.5718 6.66748 
6122 -39.1001 9.17674 
6123 -40.7083 11.3478 
6124 -42.3504 13.516 
6125 -44.0223 15.6608 
6126      0 -37.1375 
6127 -3.0865 -35.298 
6128 -6.03309 -33.3836 
6129 -8.85057 -31.4026 
6130 -11.5499 -29.3625 
6131 -13.1529 -27.0801 
6132 -14.6917 -24.7803 
6133 -16.1742 -22.4653 
6134 -17.6079 -20.1372 
6135 -19.3092 -17.6481 
6136 -20.964 -15.1448 
6137 -22.58 -12.6297 
6138 -24.1644 -10.1051 
6139 -25.5882 -7.81499 
6140 -26.9964 -5.52013 
6141 -28.3938 -3.22197 
6142 -29.7848 -0.921917 
6143 -31.3267 1.60967 
6144 -32.8725 4.14009 
6145 -34.4282 6.66748 
6146    -36 9.18996 
6147 -37.5846 11.3747 
6148 -39.1937 13.5509 
6149 -40.8324 15.7166 
6150 -42.5063 17.8698 
6151      0 -34.4944 
6152 -2.99071 -32.6535 
6153 -5.86187 -30.7342 
6154 -8.60695 -28.7551 
6155 -10.2006 -26.5056 
6156 -11.7914 -24.2356 
6157 -13.3287 -21.9388 
6158 -14.8044 -19.6334 
6159 -16.2515 -17.3594 
6160 -17.9458 -14.8784 
6161 -19.6028 -12.3716 
6162 -21.2151 -9.86126 
6163 -22.6022 -7.58525 
6164 -24.0262 -5.29706 
6165 -25.4406 -2.99286 
6166 -26.8383 -0.693579 
6167 -28.2509 1.55686 
6168 -29.7928 4.09319 
6169 -31.3442 6.64097 
6170 -32.8999 9.17674 
6171 -34.4154 11.3747 
6172    -36 13.5712 
6173 -37.6143 15.7704 
6174 -39.2542 17.9511 
6175 -40.9523 20.0667 
6176      0 -31.8513 
6177 -2.90399 -29.9987 
6178 -5.69982 -28.0847 
6179 -7.33874 -25.8695 
6180 -8.91708 -23.6365 
6181 -10.4922 -21.3686 
6182 -12.0192 -19.0865 
6183 -13.4948 -16.8347 
6184 -14.9357 -14.5726 
6185 -16.6185 -12.0872 
6186 -18.2703 -9.59181 
6187 -19.6713 -7.32798 
6188 -21.0581 -5.05985 
6189 -22.4778 -2.76247 
6190 -23.892 -0.463407 
6191 -25.301 1.7861 
6192 -26.7134 4.03452 
6193 -28.2489 6.58819 
6194 -29.8003 9.13712 
6195 -31.2917 11.3478 
6196 -32.8063 13.5509 
6197 -34.3857 15.7704 
6198    -36 17.9782 
6199 -37.6542 20.1219 
6200 -39.3543 22.2497 
6201      0 -29.2082 
6202 -2.83036 -27.3538 
6203 -4.49897 -25.1718 
6204 -6.12143 -22.9674 
6205 -7.6887 -20.7573 
6206 -9.25297 -18.4981 
6207 -10.7444 -16.2678 
6208 -12.214 -14.0223 
6209 -13.6527 -11.7788 
6210 -15.3304 -9.29754 
6211 -16.7343 -7.04588 
6212 -18.1354 -4.78361 
6213 -19.5261 -2.53083 
6214 -20.946 -0.23201 
6215 -22.3408 2.01653 
6216 -23.75 4.27044 
6217 -25.1665 6.50926 
6218 -26.7016 9.07123 
6219 -28.1597 11.2939 
6220 -29.6496 13.516 
6221 -31.1676 15.7166 
6222 -32.7458 17.9511 
6223 -34.3458 20.1219 
6224    -36 22.2842 
6225 -37.7058 24.4166 
6226      0 -26.5651 
6227 -1.70583 -24.4166 
6228 -3.3543 -22.2497 
6229 -4.95233 -20.0667 
6230 -6.50634 -17.8698 
6231 -8.02228 -15.6608 
6232 -9.50571 -13.4416 
6233 -10.9619 -11.2139 
6234 -12.3957 -8.97926 
6235 -13.8119 -6.73914 
6236 -15.2151 -4.49498 
6237 -16.6097 -2.24815 
6238    -18      0 
6239 -19.3903 2.24815 
6240 -20.7849 4.49498 
6241 -22.1881 6.73914 
6242 -23.6043 8.97926 
6243 -25.0381 11.2139 
6244 -26.4943 13.4416 
6245 -27.9777 15.6608 
6246 -29.4937 17.8698 
6247 -31.0477 20.0667 
6248 -32.6457 22.2497 
6249 -34.2942 24.4166 
6250    -36 26.5651 
